customer_age,gender,dependent_count,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_change_q4_q1,total_trans_count,total_count_change_q4_q1,avg_utilization_ratio,attrition_flag
54,0,3,6,4,3,9.183277452426493,863,-0.11428914640212766,71,-0.6106459590482015,0.089,0
50,0,2,5,1,3,9.528430400599346,0,-0.6348782724359695,61,-0.5025268209512956,0.0,0
38,1,3,2,4,1,10.449178263628198,0,-0.08446915662644996,106,-0.22690060019192196,0.0,0
56,1,3,1,3,3,10.053630210965848,1534,-0.029428810690812168,82,-0.09761282886700041,0.066,1
37,1,1,3,4,2,8.188966863648876,1236,-0.320205264157341,34,-0.7381445464906811,0.343,0
48,0,2,6,1,2,9.164715193949908,2337,-0.23572233352106983,71,-0.37106368139083207,0.245,0
26,1,0,6,1,3,9.956269737975097,2517,-0.27049724769768,71,-0.6106459590482015,0.119,0
30,0,0,3,3,4,7.655390644826152,1109,-0.3667252797922339,78,-0.3106095770954856,0.525,0
48,1,5,2,3,0,8.258940462988459,0,-0.2144316107121882,125,-0.3396773675701613,0.0,0
54,0,1,1,3,3,8.222285073872717,1728,-0.5191938734365074,99,-0.38860799104174143,0.464,0
45,0,5,5,3,2,7.96102146588337,1209,-0.3188288014486177,81,-0.024292692569044587,0.422,0
34,0,2,3,6,3,7.793999089503996,0,-0.11878353598996698,81,-0.2231435513142097,0.0,0
40,0,1,4,3,2,7.271217139609844,544,-0.6106459590482015,40,-0.3024573580339353,0.378,1
51,1,4,2,3,3,10.449178263628198,1279,0.01980262729617973,49,-0.5430045221302259,0.037,1
49,0,1,2,3,3,8.9947928972836,2517,-1.04412410338404,31,-0.8940401229393353,0.312,1
50,1,2,5,3,3,8.470520783217808,1770,-0.6069694843188929,72,-0.39452516806982996,0.371,0
34,0,1,3,3,3,7.869783902530146,1010,-0.41703174447962976,47,-0.3871341514234409,0.386,0
48,0,3,4,1,3,9.141633173966392,1672,-0.3624056186477175,39,-0.4700036292457356,0.179,0
46,0,3,3,3,1,7.271217139609844,0,-0.33687231664255274,43,-0.4246479275249383,0.0,1
39,0,2,5,1,1,9.333796175903101,0,-0.39452516806982996,70,-0.4652151125139384,0.0,0
49,0,2,5,3,1,8.003697339094368,1845,-0.34672461308556435,84,-0.2876820724517809,0.617,0
47,0,4,6,1,0,8.024207485778577,1862,-0.5293290953305504,87,-0.20825493882045903,0.61,0
65,0,0,4,1,3,7.790696031174738,2205,-0.1743533871447778,74,-0.6733445532637656,0.912,0
44,0,3,3,3,4,8.514188682395938,1379,-0.10981486600720657,61,-0.5025268209512956,0.277,0
60,1,1,2,2,3,9.502935356288608,1456,-0.15548490284039498,122,-0.43232256227804705,0.109,0
35,1,1,4,2,3,9.95769160654964,0,-0.36096986822161325,56,0.0,0.0,0
37,1,2,3,3,2,7.732369222284388,1677,0.026641930946421092,58,0.06859279146561167,0.735,0
55,0,3,5,1,3,7.7142311448490855,1231,-0.45098562340997367,71,-0.37106368139083207,0.55,0
39,1,4,6,2,2,10.449178263628198,2517,-0.11991029667255755,42,0.09531017980432493,0.073,0
51,0,3,5,1,2,7.9865049385539955,655,-0.4845083154486173,66,-0.5603660693261269,0.223,0
62,1,2,2,3,2,9.810494685686963,1383,-0.34955747616986843,93,-0.5516476182862459,0.076,0
54,1,2,3,1,4,9.547883463598888,2065,-0.3509769228240947,49,-0.45728485683796083,0.147,0
49,1,0,6,2,4,9.227885551191932,1748,-0.4748151862429576,64,-0.0629397997738742,0.172,0
37,0,1,4,2,2,7.491645473605133,792,-0.3243460568233724,40,-0.8462983600541201,0.442,1
34,1,4,6,3,2,10.449178263628198,2517,-0.025317807984289897,46,0.26236426446749106,0.073,0
51,0,1,6,2,2,8.669399124305569,2387,-0.2744368457017603,49,-0.2876820724517809,0.41,0
49,1,3,3,2,2,9.830056274450245,2517,-0.3523983871714722,34,0.11778303565638346,0.135,0
48,0,3,5,3,3,7.549082710812286,671,-0.3065251602532608,45,-0.9014021193804044,0.353,1
54,1,3,6,3,2,9.918917890191485,1655,-0.8416471888783893,34,-1.1776554960085626,0.081,0
45,0,3,2,1,2,7.62657020629066,0,-0.2613647641344075,72,-0.39452516806982996,0.0,0
45,0,4,2,2,2,8.329899292995725,2027,-0.3011050927839216,64,-0.3797973613595865,0.489,0
50,1,1,2,2,0,10.449178263628198,1514,-0.3065251602532608,72,0.0,0.044,0
43,1,2,6,3,1,9.569063217532216,1348,-0.3841929728326246,67,-0.33128570993391293,0.094,0
52,1,4,3,2,0,8.646992628951082,0,-0.07472354619593642,64,-0.3797973613595865,0.0,0
49,0,2,4,3,3,7.675081857716334,1490,-0.3188288014486177,63,-0.15899573149045795,0.692,0
43,0,4,2,3,2,7.60339933974067,1263,-0.4200712604975265,80,-0.20089294237939007,0.63,0
52,1,1,3,3,4,8.481773246184977,0,-0.04709160753385057,62,0.0,0.0,1
52,0,2,2,1,1,9.41033811378308,2379,-0.26266430947649305,105,-0.6088060321261943,0.195,0
26,0,0,1,2,3,10.449178263628198,2403,-0.4732087601946839,59,-0.3078847797693004,0.07,0
46,1,2,6,2,3,8.087640287778983,0,-0.3106095770954856,24,0.1672079189839064,0.0,1
55,1,5,3,1,4,7.271217139609844,0,-0.8818893051568227,36,-1.0996127890016931,0.0,1
47,0,2,6,4,2,9.538060131459494,2222,-0.15899573149045795,38,-1.030019497202498,0.16,0
36,0,2,4,3,3,7.562161631225652,971,-0.2156715364755087,96,-0.5108256237659907,0.505,0
37,0,2,4,2,4,7.803026643632217,1740,-0.10425002137379911,81,-0.17316361900918903,0.711,0
56,1,4,6,2,6,8.419580362549237,0,-0.18512548412668892,40,-0.5108256237659907,0.0,1
40,1,3,5,1,0,9.981235321158053,0,0.045928931888399735,22,-0.7614260213132397,0.0,0
55,1,2,5,3,2,8.037866234709618,2217,-0.22439433321586233,41,-0.2446225829913339,0.716,0
53,1,2,6,3,2,8.67965211911394,2335,-0.5464528014091419,30,-0.4049652330665133,0.397,0
39,1,3,2,2,3,8.834482608620677,776,-0.33547273628812946,97,-0.2691874898156165,0.113,0
65,0,1,5,2,2,8.657998068007258,0,0.044973365642731196,44,-0.4620354595965587,0.0,0
59,0,0,4,3,1,9.25502688959859,2148,-0.3051673867928005,74,-0.054456185796058855,0.205,0
51,1,3,6,3,3,7.519692404116539,1232,-0.5310283310835102,71,-0.42924563677356775,0.668,0
53,0,3,3,2,3,7.895063498091573,2126,-0.37106368139083207,75,-0.13353139262452263,0.792,0
54,0,2,3,4,3,7.271217139609844,0,0.051643233151838386,22,-0.9808292530117262,0.0,1
43,1,3,4,2,0,10.249273425142691,1483,-0.40346710544549125,66,-0.4942963218147801,0.052,0
46,0,2,3,1,2,9.416947954650293,1292,-0.6217571844732723,63,-0.2876820724517809,0.105,0
45,0,2,3,4,3,7.978653729082731,1597,-0.1232982163444936,76,-0.10536051565782628,0.547,0
47,1,3,1,3,4,8.281977058867758,0,-0.2119563619236453,37,-1.4567168254164364,0.0,1
55,1,3,3,1,4,8.64259160081057,2517,-0.3509769228240947,56,-0.07149600170506992,0.444,0
50,1,4,4,3,3,8.851090687664982,0,0.017839918128331016,50,-0.3229638865964207,0.0,1
56,1,2,5,3,1,8.387084506069217,0,0.004987541511038968,69,-0.26266430947649305,0.0,1
46,0,4,3,3,3,7.820037989458753,0,-0.18032355413128162,91,-0.5175146119167874,0.0,0
42,0,4,3,2,3,8.075271546297458,0,-0.8324092478934529,44,-0.6597124044737079,0.0,1
42,0,3,3,2,2,7.845807502637805,1587,0.08434114843375096,79,-0.12669765304595754,0.621,0
55,1,0,3,2,1,9.024251728612985,2517,-0.41400143913045073,34,-0.23698895813626278,0.303,0
45,0,4,3,1,3,8.178077463849608,2107,-0.9314043696842031,90,-0.4049652330665133,0.592,0
48,1,2,3,2,4,10.449178263628198,2098,-0.2997546536860502,66,-0.24334625863172918,0.061,0
41,1,2,6,3,2,8.610501368549889,1513,-0.13926206733350766,65,-0.6014799920341214,0.276,0
31,1,0,2,2,2,10.449178263628198,984,-0.09101939838716855,109,-0.2395270305647338,0.029,0
43,0,2,4,2,2,8.531096096585228,0,-0.40047756659712525,67,-0.20948722486672405,0.0,0
53,1,4,3,3,2,10.449178263628198,1337,-0.3509769228240947,85,-0.4541302800894454,0.039,0
29,1,0,6,3,1,8.69751274553952,660,0.04018178963283176,68,0.0,0.11,1
38,0,2,3,2,3,7.4821189235521155,1586,-0.22564668153232822,71,-0.14156356432178688,0.893,0
49,0,0,3,3,2,7.646831391430482,0,-0.10869941692334091,46,-0.7256703722655053,0.0,1
37,0,3,3,3,3,9.197660318818809,0,-0.7113111511876165,47,-0.5673959752543851,0.0,1
50,1,3,3,3,2,9.606024468229242,2136,-0.5656338602609858,68,-0.5430045221302259,0.144,0
38,0,4,1,3,1,7.459338895220296,1319,-0.4049652330665133,86,-0.28103752973311236,0.76,0
38,1,1,6,2,2,10.020692643436833,889,-0.6386589952758756,73,-0.7765287894989963,0.04,0
52,1,3,4,2,2,9.120087382998621,1729,-0.026343975339601977,77,-0.2876820724517809,0.189,0
46,0,3,1,3,2,8.164794804244766,0,-0.13238918804574562,116,-0.17316361900918903,0.0,0
30,1,0,5,2,4,8.415381925269553,2252,-0.11765804346823246,24,-0.1672359193759138,0.499,0
53,1,4,3,2,4,7.587310506022615,1324,-0.21691300156357363,38,-0.6539264674066639,0.671,0
49,0,2,3,4,2,7.271217139609844,0,-0.53785429615391,79,-0.491022996469811,0.0,0
43,0,5,5,3,4,7.896924656268864,2384,-1.0078579253996456,53,-0.42159449003804794,0.887,1
44,0,2,6,2,1,8.424858580213442,1680,-0.4652151125139384,76,-0.052346480372209236,0.369,0
36,1,1,6,1,2,7.871692664323645,2489,-0.1743533871447778,79,-0.5996568374726063,0.949,0
58,1,1,3,1,3,7.760893195851024,2163,-0.4861330111756192,40,-1.2378743560016174,0.922,0
50,0,2,3,2,1,7.480428306074208,0,-1.4784096500276962,30,-2.198225077669803,0.0,1
45,0,4,6,4,1,7.81762544305337,1543,-0.3523983871714722,68,-0.8051966843685682,0.621,0
52,0,1,6,3,1,7.81762544305337,1495,-0.08121005542554317,86,-0.623621117911335,0.602,0
45,1,4,1,5,1,9.067624069774588,1930,-0.06935007813479317,96,-0.4231200433468851,0.223,0
52,0,1,3,3,1,9.25253742067597,2163,-0.4462871026284195,69,-0.14502577205025774,0.207,0
53,1,3,6,1,2,10.040550202924468,1700,-0.4525567156420149,54,-0.6931471805599453,0.074,0
39,0,2,6,1,1,9.124019665509655,2047,0.34995239817790563,33,-0.3051673867928005,0.223,0
48,1,2,1,3,2,8.143807976771484,1229,-0.21072103131565253,100,-0.3229638865964207,0.357,0
30,1,0,3,5,3,9.826228466989177,2517,-0.6462635946610948,33,-0.060812139396757475,0.136,0
32,0,0,4,2,2,7.631431664576906,1665,0.24373018492259815,41,-0.4462871026284195,0.807,0
45,1,3,2,3,3,9.138092207768558,1580,-0.13124828660995402,87,-0.7985076962177716,0.17,0
61,1,1,5,3,2,7.696667081526462,1138,-0.3930425881096072,32,-0.5108256237659907,0.517,0
38,1,2,2,2,3,9.328301169609748,1129,-0.7721903879003982,31,-0.7423374247507171,0.1,1
49,1,5,2,3,2,8.570733958344267,1490,-0.6292338548162925,74,0.10795714150509236,0.282,0
54,1,1,1,3,3,9.167432870964907,132,-1.1394342831883648,51,-1.1776554960085626,0.014,1
46,0,3,1,1,3,7.480992162869525,1115,-0.3768776512562517,60,-0.4049652330665133,0.629,0
36,1,2,6,2,2,9.032886946579088,2147,0.10705907229340778,65,0.15443635330441896,0.256,0
53,0,2,4,2,4,7.326465613840322,0,-0.5691612007789542,73,-0.4748151862429576,0.0,0
58,1,3,5,1,4,8.146709052203319,2088,-0.26396554583446485,21,-0.916290731874155,0.605,0
30,0,0,1,1,1,7.769378609513984,1220,0.03922071315328133,90,-0.04395188752918283,0.515,0
51,0,4,2,4,3,8.028781162487148,2071,-0.15782408519356722,71,-0.028399474521698,0.675,0
40,1,3,2,3,4,10.280175885872874,0,-0.4861330111756192,56,-0.36096986822161325,0.0,1
45,0,3,5,2,2,7.618251097876695,1174,-0.13238918804574562,77,-0.44941699563734716,0.577,0
46,0,5,6,3,3,7.488293515159428,1324,-0.3797973613595865,79,0.025667746748577813,0.741,0
39,0,1,6,2,5,7.909122183211411,1592,0.2768738737351775,49,-0.45728485683796083,0.585,0
38,0,3,6,2,2,7.793586803371584,1396,-0.10647224451051676,74,-0.10869941692334091,0.576,0
47,0,4,3,3,3,7.617267813628347,228,-0.10092591858996053,43,-0.3285040669720361,0.112,1
32,1,0,2,1,1,8.91905180393029,1253,-0.020202707317519466,104,-0.3106095770954856,0.168,0
48,1,3,6,3,2,8.239065331769268,0,-0.33547273628812946,70,-0.715392789507265,0.0,0
58,0,2,5,3,1,8.950532836290382,962,-0.8722738464573808,34,-2.7806208939370456,0.125,0
54,0,2,5,3,2,8.433159195806228,1316,-0.43695577519953516,68,-0.6713856887784326,0.286,0
36,1,4,3,2,2,7.409136443920128,770,-0.3065251602532608,54,-0.9545119446943529,0.466,0
51,1,2,3,3,2,9.540075680658964,1430,-0.25877072895736086,68,0.05921185963184603,0.103,0
47,1,3,3,2,2,10.061516416761037,2517,-0.2718087232954908,73,-0.30381145438166457,0.107,0
60,0,0,3,2,3,8.102283624480073,2517,-0.24207156119972859,85,-0.07042246429654582,0.762,0
57,1,2,1,2,4,10.101477384966797,1116,-0.4780358009429998,41,-1.2694006096483912,0.046,1
53,0,1,4,4,2,7.329749689041512,1411,-0.4155154439616658,47,-0.04290750101127655,0.925,0
56,0,5,3,3,2,8.326516830239528,1559,-0.1899505839584458,108,-0.37396644104879345,0.377,0
33,1,2,1,1,6,8.630521876723241,2517,-0.4652151125139384,46,-0.5344354894051245,0.449,1
60,0,1,3,3,3,9.502786080276985,0,-0.20579491297959682,75,-0.4620354595965587,0.0,0
39,0,0,5,3,2,8.095293776844649,0,-0.2678794451556012,75,-0.08012604447928486,0.0,0
45,1,2,2,2,3,8.66561319653451,1434,-0.33547273628812946,89,-0.3871341514234409,0.247,0
43,1,2,3,2,1,8.388450315523512,0,-0.5242486440981314,78,0.051643233151838386,0.0,0
41,0,4,1,3,1,9.245707515813473,2517,-0.4588658848352796,28,-1.2982834837971773,0.243,1
31,0,1,4,3,2,10.449178263628198,0,-0.23445731121448313,60,0.06672363204290813,0.0,0
39,0,3,4,1,3,8.131530710604252,2307,-0.10425002137379911,90,-0.35953617621976464,0.679,0
43,0,3,3,3,1,7.75833346749091,1818,-0.1827216368152944,70,-0.4652151125139384,0.777,0
49,0,2,4,1,1,7.271217139609844,0,-0.4812668215244463,79,-0.43695577519953516,0.0,0
37,1,2,4,1,1,7.9603236291488395,1176,-0.4079682383262829,61,-0.0987159729391577,0.41,0
52,0,3,2,3,4,7.798523053625206,0,-0.09211528890780563,53,-0.42159449003804794,0.0,1
52,0,3,4,2,3,7.690286020676768,1094,-0.17078832098028163,61,-0.43232256227804705,0.5,0
57,1,0,3,1,2,8.582044163735853,1206,-0.37106368139083207,49,-0.2876820724517809,0.226,0
46,1,2,4,2,4,8.980801413573113,1514,-0.15431736038435728,58,-0.4200712604975265,0.19,0
42,0,1,3,4,2,7.9215356321335495,1911,-0.2561834053924099,62,-0.12897038129696006,0.693,0
49,1,1,4,6,3,10.092412260463655,1196,-0.3396773675701613,24,0.0,0.05,0
48,1,3,3,6,2,8.825412915085566,1448,-0.17912666589743548,65,-0.3410828491788962,0.213,0
41,0,1,2,3,1,8.868694776580972,2031,-0.2930296787783762,124,-0.2930296787783762,0.286,0
36,1,1,4,1,3,10.449178263628198,774,-0.011060947359424948,74,-0.21691300156357363,0.022,0
35,0,3,3,3,2,8.662158961666423,938,-0.012072581234269249,65,-0.2783920255446883,0.162,0
41,1,2,3,1,3,9.015298250772847,1935,-0.4668087383492164,68,-0.6069694843188929,0.235,0
43,0,4,6,3,3,8.23403420769204,976,0.02078253918252841,60,-0.20089294237939007,0.259,0
52,0,1,6,2,1,7.271217139609844,773,0.1292723357041391,63,-0.09541018480465818,0.537,0
33,0,2,5,1,4,7.29641326877392,986,-0.10981486600720657,33,-0.1827216368152944,0.668,0
44,1,3,2,1,2,9.692704790920137,1533,-0.15665381004537685,106,-0.4604494164409239,0.095,0
36,1,3,2,1,2,9.537699784080726,0,-1.4567168254164364,18,-1.2517634681622845,0.0,1
45,0,3,4,2,1,8.528330935826693,0,-0.0998203352822109,78,-0.3624056186477175,0.0,0
59,1,1,5,1,2,8.339978571990427,2200,-0.1427163022015952,86,-0.3285040669720361,0.525,0
31,0,1,5,1,5,8.804175018753625,0,-0.06827884075329438,83,-0.26657310924154576,0.0,0
47,0,5,1,2,3,7.891704659330107,1999,-0.3871341514234409,64,-0.5780343734594406,0.747,0
44,0,3,4,3,1,7.380879035564116,890,-0.2984060358147566,45,-0.6931471805599453,0.555,1
50,0,3,1,3,1,7.489412083508719,1156,-0.2903523010076598,75,-0.4620354595965587,0.646,0
52,0,3,6,3,3,8.458928283284262,0,-0.5744756508424468,66,-1.058430499035278,0.0,0
46,0,4,5,3,2,8.235625719964311,1972,-0.2446225829913339,25,0.07973496801885352,0.523,0
44,1,4,4,2,2,7.91862865334224,878,-0.45728485683796083,67,-0.583396316600826,0.32,0
40,0,4,3,4,1,8.105609402299896,2517,0.3400373027857091,20,0.847154993039293,0.76,0
33,0,4,4,2,3,7.771488760117616,1887,-0.2231435513142097,55,-0.4812668215244463,0.796,0
48,0,3,4,2,1,7.767687277186908,978,-0.41248972304512876,40,-0.6198967188203526,0.414,1
49,1,1,2,2,3,9.397234790615272,1858,-0.43850496218636453,93,-0.6931471805599453,0.154,0
53,1,3,4,2,5,9.611663580917012,1155,-0.005012541823544286,51,-0.43850496218636453,0.077,0
34,0,2,2,2,1,10.382574800514906,1731,-0.28634962721800233,76,-0.21072103131565253,0.054,0
53,0,4,3,2,2,7.913521017283895,2085,-0.2691874898156165,66,-0.24334625863172918,0.763,0
46,0,1,5,2,6,7.634820677745543,0,-0.42159449003804794,55,-0.4049652330665133,0.0,1
47,1,3,4,3,1,7.500529485395295,457,-0.3523983871714722,49,-0.7236063880446539,0.253,1
45,1,2,4,3,1,9.70826311038665,1660,-0.4636240222816965,108,-0.2984060358147566,0.101,0
51,1,1,6,2,3,9.108971877587894,2327,-0.43232256227804705,18,-0.4525567156420149,0.258,0
49,0,1,2,3,2,8.138272638530186,2186,-0.3989861420104552,120,-0.13353139262452263,0.639,0
51,1,2,6,3,4,9.289521169850625,0,-0.038740828316430595,73,-0.30381145438166457,0.0,0
52,1,3,5,6,3,8.540714386457584,1972,-0.18032355413128162,88,-0.044997365930735805,0.385,0
35,0,1,5,3,3,7.271217139609844,0,-0.16369609267078977,47,-0.5673959752543851,0.0,1
40,0,4,4,1,1,7.663407664893479,1507,-0.4525567156420149,70,-0.4049652330665133,0.708,0
33,0,2,3,3,4,9.182455168486648,0,-0.2876820724517809,65,-0.3410828491788962,0.0,0
47,0,3,3,1,4,7.583247524303362,1175,-0.4200712604975265,87,-0.3011050927839216,0.598,0
44,0,4,4,1,2,9.4181672191785,670,-0.22189433191377778,76,-0.26526847761488087,0.054,0
39,0,1,5,3,0,7.631431664576906,1302,-0.4604494164409239,63,-0.2876820724517809,0.631,0
49,1,1,6,2,1,9.784929216411992,1459,-0.03666398437159147,57,-0.10536051565782628,0.082,0
54,1,2,4,2,3,9.161045080251306,1936,-0.07364654016829848,62,0.0,0.203,0
41,1,4,3,2,2,7.3864708488298945,700,-0.17197526473981037,87,-0.20825493882045903,0.434,0
42,0,5,3,1,1,7.941651252930556,2238,-0.33827385856784115,77,-0.1827216368152944,0.796,0
53,0,2,4,3,3,7.6787889981991535,1592,-0.6033064765601558,42,-0.4861330111756192,0.736,0
56,0,1,3,1,1,8.579040594742317,921,-0.1438703704197019,110,-0.4812668215244463,0.173,0
47,0,2,2,1,1,9.626085789491903,1287,-0.14156356432178688,79,-0.5447271754416722,0.085,0
33,0,1,6,2,0,7.462214939768189,1328,-0.37106368139083207,61,-0.43232256227804705,0.763,0
47,0,2,1,3,3,7.501634457883413,0,-0.4942963218147801,87,-0.25360275879891825,0.0,0
54,1,1,3,3,2,9.652073119254888,2497,0.026641930946421092,61,-0.5025268209512956,0.161,0
39,1,3,6,3,2,8.0959035329611,1682,-0.5499130124740376,69,-0.6931471805599453,0.513,0
40,0,4,3,1,2,9.282195809076612,2084,-0.1660545843300827,87,-0.06935007813479317,0.194,0
48,0,1,6,4,2,7.271217139609844,1218,-0.28501895503229724,76,-0.48288625507674926,0.847,0
56,0,3,5,2,1,7.271217139609844,0,-0.515838165589535,14,-0.5869869847315546,0.0,1
58,0,1,5,3,1,7.534228326274089,1339,-0.23572233352106983,90,-0.3133418192323586,0.716,0
59,1,1,5,5,4,7.692569648067906,1569,-0.34814004148889505,79,-0.33267943838251673,0.716,0
42,0,5,3,1,4,8.182559264068665,0,-0.27575350158650713,36,-0.8209805520698302,0.0,1
49,1,3,3,3,2,9.501665799342762,1159,-0.9063404010209869,45,-0.6931471805599453,0.087,1
46,1,3,3,2,1,9.044875932248651,1385,-0.49265831981054176,40,-0.731888008876376,0.163,0
52,1,0,5,3,3,10.449178263628198,216,-0.5869869847315546,47,-1.1841701770297564,0.006,1
39,0,2,3,3,3,9.574010790427302,2517,-0.3078847797693004,114,-0.140412153716745,0.175,0
52,1,1,3,1,4,8.21878715560148,2517,0.43243155633797864,34,-0.35667494393873245,0.678,0
35,0,3,6,2,4,7.98139158158007,1346,-0.18152187662339034,48,-0.7874578600311866,0.46,0
44,0,4,4,3,5,7.43307534889858,1327,-0.2561834053924099,33,-0.8324092478934529,0.785,1
52,0,1,6,3,3,8.810310466357958,893,-0.5673959752543851,28,-0.2876820724517809,0.133,0
57,1,2,6,2,4,10.329473983865041,0,0.28442677973110825,66,-0.24334625863172918,0.0,0
50,0,3,3,3,4,7.668561108015897,0,-0.2678794451556012,50,-1.152013065395225,0.0,1
51,0,2,3,2,2,9.203315757039219,0,-0.3133418192323586,21,0.28743204119657156,0.0,0
53,1,3,2,1,2,10.096666619330865,1984,-0.21691300156357363,105,-0.2876820724517809,0.082,0
37,0,0,2,2,3,9.124564594954778,1585,-0.48288625507674926,110,-0.21940056503537533,0.173,0
50,0,3,4,3,3,8.551208070003515,0,-0.09211528890780563,68,-0.23698895813626278,0.0,1
43,1,3,6,3,4,8.828201089171515,2517,-0.028399474521698,67,-0.5191938734365074,0.369,1
41,0,3,5,1,2,8.677439540558334,0,-0.33827385856784115,65,-0.15431736038435728,0.0,0
52,1,2,1,3,1,10.449178263628198,1369,-0.2691874898156165,82,-0.4462871026284195,0.04,0
50,0,0,6,2,3,8.923591197573002,1697,0.09349034308733897,71,0.028587456851912472,0.226,0
49,0,2,6,2,5,9.030376034755907,1535,0.2799018851328186,83,-0.21815600980317063,0.184,0
41,0,3,5,0,2,7.854381210652365,1582,-0.36096986822161325,75,-0.5175146119167874,0.614,0
28,1,1,5,2,4,9.135940049399933,2288,-0.07472354619593642,110,-0.3298939212610904,0.246,0
54,1,5,2,1,3,8.91784674252718,0,-0.14502577205025774,74,0.0,0.0,1
46,0,4,5,1,2,8.742733867330168,1942,0.026641930946421092,43,-0.13926206733350766,0.31,0
27,0,0,4,1,2,7.530479995245536,1384,-0.10092591858996053,32,-0.9390477189967712,0.742,0
47,1,1,6,3,0,7.627057417018934,0,-0.14502577205025774,28,0.14323416808590775,0.0,0
51,1,2,5,1,2,9.412464556066316,1566,-0.6180397080731398,26,-0.6367668471238376,0.128,0
50,0,0,2,3,1,8.331827004436057,1060,-0.6088060321261943,86,-0.3285040669720361,0.255,0
55,0,2,3,3,3,7.679251425953058,0,-0.2033409240180301,47,-0.12783337150988489,0.0,0
47,1,5,3,3,1,10.449178263628198,760,-0.8989420935395421,67,-0.583396316600826,0.022,0
36,1,2,6,3,3,9.683464128558162,1480,0.2821668917636708,56,-0.2156715364755087,0.092,0
48,0,1,6,2,3,7.278628942320682,749,-0.05868899634867961,50,-0.16016875215282134,0.517,0
61,1,0,4,3,4,10.09295021748145,2517,-0.8580218237501793,27,-0.6931471805599453,0.104,0
49,1,3,1,1,1,7.660114319173928,1101,-0.3410828491788962,103,-0.6635883783184009,0.519,0
54,0,1,3,5,5,7.271217139609844,0,-0.43540898448123644,39,-0.8119307165499123,0.0,1
48,0,4,3,6,2,7.491087593534876,933,-0.1972321695297089,78,-0.25747623039471507,0.521,0
44,1,0,5,3,0,9.086702731518004,2103,-0.5816058058270378,60,-0.13353139262452263,0.238,0
55,0,1,5,2,3,8.984944285608679,897,-0.2510287548037454,71,-0.6713856887784326,0.112,0
38,1,2,3,2,2,7.271217139609844,0,-0.1672359193759138,39,-0.579818495252942,0.0,0
32,1,0,4,3,3,8.881836305004146,0,-0.11204950380862289,83,-0.07257069283483537,0.0,0
41,1,3,1,3,3,8.454679286026995,1046,-1.1615520884419839,29,-1.1457038962019601,0.223,1
58,1,4,1,3,0,9.531263778207766,698,-0.2876820724517809,91,-0.24334625863172918,0.051,0
35,0,1,4,3,3,7.271217139609844,966,-0.13811330212963427,81,-0.2731219211204512,0.672,0
51,0,2,5,3,3,7.634820677745543,1802,-0.42924563677356775,91,-0.2876820724517809,0.871,0
30,1,2,3,3,4,8.052933036797567,1075,-0.44161055474451766,57,-0.4636240222816965,0.342,0
58,0,0,3,2,6,9.201198714058899,0,-0.7635696448564911,41,-0.4462871026284195,0.0,1
39,1,3,6,2,4,8.46779284112111,1459,0.2151113796169455,57,-0.10536051565782628,0.307,0
51,0,3,5,3,2,8.679482094459956,2005,-0.41703174447962976,56,-0.2156715364755087,0.341,0
41,0,3,5,3,3,10.449178263628198,2053,0.03343477608623742,26,-0.3106095770954856,0.059,0
50,1,3,1,3,2,10.210457413895194,0,-0.6851790109107684,34,-0.7381445464906811,0.0,1
45,0,5,3,1,1,7.810758116529357,1446,-0.31471074483970024,81,-0.4780358009429998,0.586,0
53,1,0,1,2,0,9.503681402279643,1168,-0.4700036292457356,82,-0.29437106060257756,0.087,0
32,1,1,5,3,3,9.213236175088209,606,-0.3188288014486177,58,-0.4200712604975265,0.06,0
41,0,3,3,3,3,8.281977058867758,0,0.001998002662673058,82,-0.04919024419077178,0.0,1
47,0,2,4,3,2,7.681560362559537,1485,-0.6051363032372319,86,-0.3285040669720361,0.685,0
53,1,1,4,3,3,8.339500903005945,0,-0.11878353598996698,69,-0.2033409240180301,0.0,0
44,1,2,5,6,1,8.691146498539675,1117,-0.5621189181535413,89,-0.3871341514234409,0.188,0
48,0,4,2,1,2,9.26955223160803,0,-0.40947312950570314,108,-0.2984060358147566,0.0,0
43,1,3,3,3,3,9.134214981586691,0,-0.1438703704197019,90,0.08892620919440149,0.0,1
51,1,1,5,2,2,9.12543586488574,0,-0.4185503476568198,88,-0.2744368457017603,0.0,0
42,0,3,6,2,2,7.627057417018934,0,-0.1438703704197019,50,-0.5762534290884459,0.0,1
52,0,1,2,1,1,8.323365694436081,2517,-0.282362910974181,121,-0.14850000831844395,0.611,0
54,0,1,4,3,3,7.452402451223638,0,-0.40047756659712525,47,-0.8580218237501793,0.0,1
37,1,2,3,3,0,8.633374945705647,0,-0.005012541823544286,31,-0.7423374247507171,0.0,1
46,0,4,4,3,4,7.734558844354756,0,0.055434706888100524,40,-0.731888008876376,0.0,1
56,0,2,4,3,3,7.887959336599945,1844,-0.5905905922348531,58,-0.2770718933397654,0.692,0
30,1,0,6,6,2,7.820037989458753,0,-0.1519863569978817,30,-0.4049652330665133,0.0,0
42,0,3,4,3,2,7.616283561580385,1720,-0.33827385856784115,32,-0.2510287548037454,0.847,1
37,0,2,2,1,3,8.210668031162976,683,-0.16251892949777494,77,-0.2876820724517809,0.186,0
